"","UMAP_1","UMAP_2"
"SRR5355030",-2.44452637299853,-3.22964539581528
"SRR5355896",-1.38389220699626,-2.22907033020249
"SRR5354664",1.44817632570905,3.50872025436172
"SRR3986165",-3.04249459370929,-4.58819856697312
"SRR5355015",-2.56961732968646,-2.90718832069627
"SRR5355598",-5.19698577985126,-1.27259733730546
"SRR5355559",-0.905062227099716,0.40969641304025
"SRR5355139",0.882869781405152,4.57478198951492
"SRR5354249",1.33218521013898,2.65409502929458
"SRR5355940",-1.69033449754077,-1.6699368005394
"SRR5355935",-1.4497390078004,-2.42408504539719
"SRR5355138",0.92233604326886,4.39512214607009
"SRR5356122",-0.943040824085056,-0.349034750997931
"SRR5355616",-5.8112521754201,-1.68100109153977
"SRR5355086",-0.777103273719131,-1.63817014747849
"SRR5356035",-2.49310296639758,-1.89352598243943
"SRR5355212",0.896433056742371,4.72619113868484
"SRR5356012",-2.698100982755,-1.64154877716294
"SRR5355961",-0.851314707248985,-1.86105289512864
"SRR5354241",1.5271689309184,3.48032746261367
"SRR5354696",0.499095024019898,2.58347234672317
"SRR5354102",-0.268551527112304,0.882744198501199
"SRR5355155",1.11514490976971,4.44219336456069
"SRR5354558",1.47597998514813,2.56873283332595
"SRR5354845",-1.8347524987157,-2.75216069275132
"SRR5355897",-2.20741802319843,-2.37255635315171
"SRR5354151",1.45192664995831,-0.921604419290931
"SRR5355582",-5.5293336497243,-1.5065657144188
"SRR5356120",-4.33749133214313,-1.52544560486069
"SRR5354506",0.7330661429469,1.45418218320617
"SRR5354376",1.05577820673627,1.96215853637466
"SRR5354182",1.02070385351819,2.21192977374801
"SRR5355187",0.837405861765564,3.93522558158645
"SRR5354501",-0.434537111371338,-1.98802962356797
"SRR5355670",-5.74600463971454,-1.30830850654832
"SRR5356123",-2.9714655266698,-2.29121103340378
"SRR5355613",-5.01120525464374,-1.71557250076523
"SRR5355901",-1.16331320866901,-2.65680017524949
"SRR5355203",0.186532319933594,4.4859355444313
"SRR5356003",-1.52344488963443,-3.24270072036973
"SRR5354707",1.75386470690411,2.94203338569412
