"","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CS10","CS11","CS12","CS13","CS14","CS15","CS16","CS17","CS18","CS19","CS20","CS21","CS22","CS23","CS24","CS25","CS26","CS27","CS28","CS29","CS30"
"M00111_2.00",-0.0119925985480504,0.00645520324873922,0.00650506899148912,0.00158367178838714,0.00671036897371026,0.00432913166705811,-0.00110100696334462,0.00449191211135451,0.000349591361497011,-0.00200232578908462,0.0114435153480403,-0.00429216623872298,0.00403718642053861,0.00671792071523126,-0.0032828176720641,0.00562844921026506,0.00113082190859584,0.00626803783847332,0.00433265390784536,0.00215325958320751,-0.00117286651818914,0.00356134067952548,0.0161962910541725,-6.03273296276254e-05,0.00393679386898057,0.00520919476528763,-0.00173266279885422,0.00291709687609674,-0.0047417719873517,-0.00394595237630072
"M00112_2.00",0.00657860609527581,4.06512324536413e-05,-0.0284779752328591,-0.0020773582300685,-0.00264616371527412,0.00268912781290614,2.44969719217159e-05,-0.0116564479008201,-0.00152881773931144,0.00503697695349105,-0.0120069110612236,0.00123782743013717,0.00527685444333396,0.000259305326401137,0.0049822961094961,0.000694766570784989,0.0156363080584303,0.00323670643811473,-0.00733310665281677,-0.00381465715158431,-0.00642981138390026,0.00910332418142589,0.00529028303324504,0.0186930544176387,-0.0103204842039769,-0.00193024938147898,0.00936641115209022,-0.00100343476785157,0.0148782875695032,-0.00540897643363585
"M00113_2.00",-0.00746621862562525,-0.0121305968093921,-0.00185497445338204,-0.00441291904752399,0.000701385314270979,-0.00299149769588613,-0.00726418067242503,0.00145149899126156,0.00890675142587382,0.00260080147782897,0.00667625334630385,0.00921754196252994,-0.0107741065784284,-0.00991851966751087,-0.0101723805808736,0.00840215537350586,-0.00356108029455407,0.00405158438155166,0.00174865372699499,0.00932188012582762,0.0035680131165865,0.00935383068972458,-0.00510647260539341,0.000643581005319714,-0.00053525566106301,-0.00321166098343728,-0.00571026551691192,-0.00945937609243513,0.00107663123497943,-0.0117366995882375
"M00114_2.00",-0.0124055708447488,0.00842556115341881,0.00313989634497701,0.0108259861189172,0.00160916180277187,-0.00830435801140783,-0.00603154939471056,-0.0177036954493499,0.00815517070184923,-0.0100188227297772,-0.00155612005619115,0.00647506987150203,-0.015904804801117,0.00274469315751348,0.0208509068222376,0.00811682887047234,0.00393016184643839,0.0113528193942533,0.0247560578550147,-0.00579533230557432,-0.00401639488264455,-0.00282032719747786,0.0069354253047928,0.000270541139989836,-0.00726251790364976,-0.0071043297033945,-0.022797431707805,0.00864362577274146,-0.000808047889752417,-0.00842502421766846
"M02753_2.00",-0.0101400405659189,-0.00544898997821328,-0.00422907939076771,-0.0142589090854252,-0.00225881773310287,-0.0146829838494939,0.00366300134093342,0.00276900271472207,-0.00064194023367974,0.0117109006807922,-0.00732238293502485,-0.00599731543716061,0.00116724582001231,-0.0012581594246279,0.00152634000144136,0.00314286420212404,-0.011891473455888,0.00397972740075199,0.0020300724511406,-0.00175225889348007,-0.00165941287891832,-0.00998697724072304,0.00804629742075974,0.00489467230429985,0.00200488851193721,0.00304389672786709,0.0132367697663175,-0.0034461564127474,-0.00509377895243396,0.00411301672960918
"M02754_2.00",-0.01697185,0.009551125,-0.006747301,-0.0106926275,0.013893275,0.000363228,0.004463845,-0.00235634,-0.002453705,-0.002972135,-0.00908032,-0.000166555,0.007591995,0.005299945,-0.01152272,-0.001580835,0.00716418,0.0055514575,-0.00052506665,0.014887775,-0.01534045,0.008205305,0.0038540995,0.01116518,-0.00365591115,0.010981035,0.007295995,0.0145224045,0.00817556,-0.008345835
"M02755_2.00",-0.00222851106687945,0.00214711239983565,0.0055603294686691,-0.0105099113298385,0.00150960011606275,0.0138516113814988,0.00634517945861665,0.0132459464652153,-0.00375609002940593,-0.00754211527295842,0.0105069139708899,-0.00184515898191294,-0.00642888872933481,-0.00219600429675126,0.0066061811639243,0.00556144806898497,0.0013064186161335,0.012276340445432,-0.00792372536246952,-0.0189228818518482,-0.00402744670765222,0.00371594248427343,0.00442868480342121,-0.0110539413687174,-0.0131458015265714,0.00936321128413484,0.00695387684320169,0.00148544814719891,-0.000555701857503344,0.00565157704407068
"M02756_2.00",-0.0101400405659189,-0.00544898997821328,-0.00422907939076771,-0.0142589090854252,-0.00225881773310287,-0.0146829838494939,0.00366300134093342,0.00276900271472207,-0.00064194023367974,0.0117109006807922,-0.00732238293502485,-0.00599731543716061,0.00116724582001231,-0.0012581594246279,0.00152634000144136,0.00314286420212404,-0.011891473455888,0.00397972740075199,0.0020300724511406,-0.00175225889348007,-0.00165941287891832,-0.00998697724072304,0.00804629742075974,0.00489467230429985,0.00200488851193721,0.00304389672786709,0.0132367697663175,-0.0034461564127474,-0.00509377895243396,0.00411301672960918
"M02757_2.00",-0.01697185,0.009551125,-0.006747301,-0.0106926275,0.013893275,0.000363228,0.004463845,-0.00235634,-0.002453705,-0.002972135,-0.00908032,-0.000166555,0.007591995,0.005299945,-0.01152272,-0.001580835,0.00716418,0.0055514575,-0.00052506665,0.014887775,-0.01534045,0.008205305,0.0038540995,0.01116518,-0.00365591115,0.010981035,0.007295995,0.0145224045,0.00817556,-0.008345835
"M02758_2.00",-0.00222851106687945,0.00214711239983565,0.0055603294686691,-0.0105099113298385,0.00150960011606275,0.0138516113814988,0.00634517945861665,0.0132459464652153,-0.00375609002940593,-0.00754211527295842,0.0105069139708899,-0.00184515898191294,-0.00642888872933481,-0.00219600429675126,0.0066061811639243,0.00556144806898497,0.0013064186161335,0.012276340445432,-0.00792372536246952,-0.0189228818518482,-0.00402744670765222,0.00371594248427343,0.00442868480342121,-0.0110539413687174,-0.0131458015265714,0.00936321128413484,0.00695387684320169,0.00148544814719891,-0.000555701857503344,0.00565157704407068
