"","UMAP_1","UMAP_2"
"SRR3986024",1.06347323946033,0.281667275660214
"SRR3986025",0.549527883448936,0.564648313753781
"SRR3986026",1.62972639493022,0.359717173807797
"SRR3986027",1.73827843359981,0.369751734965024
"SRR3986029",0.369139984169342,1.16838024400967
"SRR3986031",0.464720562019683,1.03672264360684
"SRR3986032",0.0800651162055508,1.03815935396451
"SRR3986034",-0.312285140237473,0.366186900370297
"SRR3986035",2.1662912815002,-0.29351373172504
"SRR3986036",0.562343552627899,0.519892616503415
"SRR3986037",0.846203625121452,0.212477965586362
"SRR3986038",0.216392859735824,0.196043892138181
"SRR3986039",0.774136803032197,0.584937615626035
"SRR3986041",0.544460475364067,0.408715887301144
"SRR3986042",0.620615243831016,1.03706554912823
"SRR3986043",0.744801778265573,1.09681914591092
"SRR3986044",0.871938638308384,0.396035356753049
"SRR3986046",0.647894665518142,0.829933686487851
"SRR3986047",0.0651635973838345,0.57470874332684
"SRR3986048",0.513059839525558,0.750356121294675
"SRR3986050",-0.0859632045837864,0.988582058184323
"SRR3986051",0.777779676696118,0.849145336382565
"SRR3986052",0.7376747279552,0.758473201029477
"SRR3986053",-0.357975915155075,0.205698890917478
"SRR3986054",1.70205746583018,0.243103904955563
"SRR3986056",-0.0910502225967869,0.573407931559262
"SRR3986057",0.826572410681583,0.656600160830197
"SRR3986058",0.986608341255523,0.529564781420407
"SRR3986059",1.62640200547252,0.274414701693234
"SRR3986060",0.426890626468994,1.06665162586468
"SRR3986061",0.822925310501196,0.672628684275327
"SRR3986062",0.531605094590522,0.46654395603436
"SRR3986063",0.667400248267986,0.497799439661679
"SRR3986064",0.331405207434036,0.850263757937131
"SRR3986065",0.376537129202224,1.12938438200253
"SRR3986066",0.848195746460296,0.367150945894894
"SRR3986067",0.260126575746872,0.895684166186032
"SRR3986068",0.528080180206634,1.04830805801648
"SRR3986069",0.370721533813812,0.726328773729978
"SRR3986070",0.733432926156856,1.02865056537884
"SRR3986071",0.200725182810165,1.01472453617352
"SRR3986072",0.587228953757621,0.479852481119809
"SRR3986073",0.753345692449547,0.868221326105771
"SRR3986074",0.630820214667656,1.0937247707774
"SRR3986075",0.291869148531295,0.916810674898801
"SRR3986077",0.512566372671463,0.806205554239926
"SRR3986078",0.631076052704193,0.876836343043027
"SRR3986079",-0.200373604974411,0.955017371409116
"SRR3986080",1.18011353901897,0.22389988445538
"SRR3986081",0.480915918865539,1.03647075437802
"SRR3986082",0.0428173988250271,0.823757453196225
"SRR3986083",0.62387236944709,0.894357128374753
"SRR3986084",0.669496238150932,0.676153702967343
"SRR3986085",0.085777684965469,1.04247860454815
"SRR3986086",-0.0106767565819248,0.736347360842404
"SRR3986087",0.431897059002258,0.977328224413571
"SRR3986088",0.688303440728523,0.73868100189465
"SRR3986089",0.681516669609882,-0.101022438771548
"SRR3986090",0.420849665918686,0.909207506411252
"SRR3986091",0.556935846724846,0.915400309794125
"SRR3986092",0.35826297096286,1.09275929474133
"SRR3986093",0.700442001142837,0.543439193003354
"SRR3986094",0.732000227936842,0.558995647661862
"SRR3986095",0.222189411440231,1.02948634170788
