"","UMAP_1","UMAP_2"
"SRR3986024",-1.73511121385477,-0.307560687282198
"SRR3986025",-0.904313616088845,-0.999915008761996
"SRR3986026",-2.22486477308653,0.621976966640836
"SRR3986027",-2.4065542142906,0.372130090973264
"SRR3986029",-1.38513239436529,-2.21927273772013
"SRR3986031",-1.66645388268612,-1.5404583265568
"SRR3986032",-0.989611260227181,-2.13018286726724
"SRR3986034",-0.839883498481728,-2.04500663779032
"SRR3986035",-1.86132707410238,1.45364894964445
"SRR3986036",-0.710801235965707,-0.608047132709139
"SRR3986037",-2.01641281657598,-1.58290398619425
"SRR3986038",-1.59154297491281,-1.19114053747904
"SRR3986039",-1.94373231344602,0.00520276524770891
"SRR3986041",-2.02097513490102,-1.305019979694
"SRR3986042",-1.5428310666301,-0.898817186572665
"SRR3986043",-1.77870745175264,-0.751185779788607
"SRR3986044",-1.0308872979202,-0.652073984363192
"SRR3986046",-0.897637061408974,-0.513971095302218
"SRR3986047",-0.998436800769784,-2.27854192755472
"SRR3986048",-1.12512137704275,-2.15787590048563
"SRR3986050",-0.906580917171456,-1.86673844359171
"SRR3986051",-1.5416865084388,-0.686752562739962
"SRR3986052",-2.05093889646909,-1.62314928076517
"SRR3986053",0.506173558898948,-0.471671824672335
"SRR3986054",-1.10131104998968,-0.456967954852694
"SRR3986056",-0.620971433452584,-1.82000482580911
"SRR3986057",-2.02311732583425,-0.623535161235445
"SRR3986058",-0.87766127996824,0.633005345842725
"SRR3986059",-1.4703346263685,-0.0256043722416099
"SRR3986060",-1.79846916311166,-2.27281225226175
"SRR3986061",-1.87821304016493,-0.683626895167941
"SRR3986062",-1.92543148212812,-0.912542228915804
"SRR3986063",-1.35286172442815,-0.973622923114413
"SRR3986064",-0.77506756000898,-1.65777361891519
"SRR3986065",-1.07898800783537,-2.1715127279545
"SRR3986066",-1.96250214391134,-0.575670843341463
"SRR3986067",-0.640680603317239,-1.00954735777628
"SRR3986068",-1.76388872378252,-0.761286263682955
"SRR3986069",-1.30328433924101,-1.11057675383341
"SRR3986070",-1.88531502299688,-0.896454696872347
"SRR3986071",-1.38732930236242,-1.3368016531254
"SRR3986072",-0.927150182060219,-0.891876821735018
"SRR3986073",-1.96185146980665,-1.60754478476297
"SRR3986074",-2.10773365908048,-1.91048348448526
"SRR3986075",-1.88430597596548,-1.29900849364054
"SRR3986077",-1.04929947071455,-1.10797513029825
"SRR3986078",-1.56240107455037,-0.959157591083163
"SRR3986079",-0.783291808895089,-1.89121711752664
"SRR3986080",-1.10096823387525,0.852089489481336
"SRR3986081",-1.77244903855703,-0.861965542056673
"SRR3986082",-1.38713052087209,-2.40470517180216
"SRR3986083",-1.11056753211401,-0.580645685412997
"SRR3986084",-1.17977657132528,-1.12119973204386
"SRR3986085",-1.81033753567121,-0.625300531604403
"SRR3986086",-1.03834002428434,-2.01197493574869
"SRR3986087",-1.2262363951721,-1.80629361174356
"SRR3986088",-1.67427150123499,0.171566421768552
"SRR3986089",-2.22084271126173,-0.941191559054964
"SRR3986090",-1.37323512845419,-1.90850127241861
"SRR3986091",-1.04581462555311,-1.30309403441202
"SRR3986092",-1.15598171167753,-2.17264926932108
"SRR3986093",-1.40003114157102,-0.534293775775545
"SRR3986094",-1.71680108421228,-0.988267069079989
"SRR3986095",-1.28243108802221,-2.14142740271341
"SRR3986096",-1.50806697421453,-1.05693996451151
"SRR3986097",-1.91682704501531,-1.0154167463566
"SRR3986098",-1.84508996420286,-0.832780485370272
"SRR3986099",-1.30950968675993,-1.91508543989908
"SRR3986100",-1.48497027122162,-1.07293546698343
"SRR3986101",-1.05897157602689,-0.958225374438876
"SRR3986102",-1.59853090216152,1.34303369619597
"SRR3986103",-1.75391263478182,-0.86609828970682
"SRR3986105",-1.43906759434126,-0.975980644443148
"SRR3986106",-2.2415618818321,-2.33026993773233
"SRR3986107",-1.24031477384947,-0.861217146136874
